OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseVolume,TakerBuyQuoteVolume,Ignore
2025-05-30 00:00:00,105589.75,106214.93,104600.5,106024.33,4390.94984,1748577599999,463755417.82254200,806838,1949.49866000,205919727.46710360,0
2025-05-30 04:00:00,106024.33,106313.12,104727.72,105028.02,4187.15493,1748591999999,442074746.88825770,513680,1825.56098000,192734196.85225370,0
2025-05-30 08:00:00,105028.03,105981.75,104606.01,105880.51,3463.58178,1748606399999,364955681.89780860,651372,1771.12045000,186558921.87503230,0
2025-05-30 12:00:00,105880.5,106000.0,105047.61,105543.0,4176.35736,1748620799999,440875825.61956790,890917,2009.69815000,212154739.90827000,0
2025-05-30 16:00:00,105543.0,105560.98,103706.71,104640.5,5203.39187,1748635199999,543128192.89285070,891655,2540.14041000,265109951.70801510,0
2025-05-30 20:00:00,104640.49,104878.05,103621.0,103985.48,2285.06221,1748649599999,238288684.47083400,553110,974.96881000,101681020.83291070,0
2025-05-31 00:00:00,103985.47,104292.69,103068.55,103684.01,3246.32605,1748663999999,336519761.53928420,985309,1428.89579000,148163932.67104160,0
2025-05-31 04:00:00,103684.0,103911.1,103487.99,103747.02,1424.77118,1748678399999,147770969.20034240,243774,660.23018000,68481289.64846880,0
2025-05-31 08:00:00,103747.03,103809.51,103285.71,103498.18,1462.02815,1748692799999,151343372.53773710,271747,695.67916000,72013497.60564040,0
2025-05-31 12:00:00,103498.17,104846.15,103480.11,104556.08,2862.31641,1748707199999,298339071.12241710,415759,1491.36822000,155395832.32677750,0
2025-05-31 16:00:00,104556.08,104780.49,104261.39,104698.02,1237.73843,1748721599999,129413846.86133610,223868,516.61851000,54009195.91660110,0
2025-05-31 20:00:00,104698.03,104900.0,104473.2,104591.88,1056.179,1748735999999,110613780.24592100,203330,486.15989000,50916882.68082840,0
2025-06-01 00:00:00,104591.88,104647.11,103924.52,104381.03,1332.51766,1748750399999,138928610.31488290,305349,603.15210000,62889303.52038060,0
2025-06-01 04:00:00,104381.03,104729.99,104195.12,104275.95,935.26236,1748764799999,97690941.73881290,193292,454.99038000,47525618.87349980,0
2025-06-01 08:00:00,104275.95,104459.07,103752.49,104082.68,1515.57248,1748779199999,157662588.37059880,336262,694.01653000,72204780.67721510,0
2025-06-01 12:00:00,104082.67,104809.53,103783.01,104715.1,1868.98228,1748793599999,195212691.25707250,333719,924.48227000,96545032.10141990,0
2025-06-01 16:00:00,104715.1,105299.21,104319.79,105121.94,2430.98984,1748807999999,255216587.43923960,422759,1161.40361000,121925344.16638550,0
2025-06-01 20:00:00,105121.95,105866.91,104893.72,105642.93,1626.37544,1748822399999,171477067.82999290,347978,802.30581000,84593387.59588340,0
2025-06-02 00:00:00,105642.93,105735.42,104571.42,104829.27,1887.57513,1748836799999,198614469.62498650,367795,893.26044000,93988501.86600940,0
2025-06-02 04:00:00,104829.27,105438.87,104610.13,105387.67,1324.62784,1748851199999,139114371.42552750,277046,637.37808000,66950551.64381230,0
2025-06-02 08:00:00,105387.67,105935.63,103941.0,104047.64,3133.90977,1748865599999,328296593.17078700,571501,1394.88637000,146139956.12780830,0
2025-06-02 12:00:00,104047.63,104679.25,103659.88,104438.79,3457.5451,1748879999999,360107642.30067380,822524,1816.32337000,189221115.81676570,0
2025-06-02 16:00:00,104438.79,104731.95,104030.01,104425.63,1581.04916,1748894399999,164915085.03091530,490229,721.79973000,75287139.93581600,0
2025-06-02 20:00:00,104425.64,105931.44,104425.64,105857.99,2069.28113,1748908799999,217956045.43348320,468561,1031.00698000,108590561.22420550,0
2025-06-03 00:00:00,105858.0,106500.0,105340.18,105482.02,2370.68744,1748923199999,251326270.60196520,468486,1142.62296000,121137425.16179790,0
2025-06-03 04:00:00,105482.03,105513.02,105116.2,105170.75,1808.4499,1748937599999,190456141.20940970,222536,838.66496000,88329549.57111560,0
2025-06-03 08:00:00,105170.76,105349.94,104872.5,105287.24,1581.41246,1748951999999,166292074.74878010,205403,793.04221000,83403834.13781870,0
2025-06-03 12:00:00,105287.24,106794.67,105031.6,106610.66,3944.17196,1748966399999,417996489.85554700,720032,1974.04528000,209186873.61551670,0
2025-06-03 16:00:00,106610.66,106666.67,105592.17,106238.81,2007.43502,1748980799999,212976095.05268250,476122,866.43957000,91931171.64759640,0
2025-06-03 20:00:00,106238.81,106254.92,105266.02,105376.89,1547.36956,1748995199999,163446675.13093730,378119,645.40938000,68172072.69027730,0
2025-06-04 00:00:00,105376.9,105839.63,105132.27,105519.27,1468.56182,1749009599999,154970446.16107820,332826,649.93640000,68589999.05456580,0
2025-06-04 04:00:00,105519.26,105611.96,105250.0,105320.75,2243.32025,1749023999999,236452160.14523160,227013,1198.13607000,126296938.80493430,0
2025-06-04 08:00:00,105320.75,106000.0,105080.26,105084.36,3840.76425,1749038399999,405222621.89705870,346456,2110.46416000,222845232.34886380,0
2025-06-04 12:00:00,105084.36,105542.0,104179.0,105298.27,3906.47888,1749052799999,409870404.83420590,690164,1969.33189000,206626643.94484620,0
2025-06-04 16:00:00,105298.26,105483.14,104865.25,104913.52,1452.09412,1749067199999,152716557.47089870,371764,569.46680000,59886834.35680590,0
2025-06-04 20:00:00,104913.52,105045.79,104407.16,104696.86,1123.6755,1749081599999,117696291.86040500,306241,482.61378000,50558108.90856780,0
