OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseVolume,TakerBuyQuoteVolume,Ignore
2025-10-23 05:59:00,108970.02,108970.02,108940.57,108940.58,6.706,1761199199999,730626.07188110,1434,4.01272000,437159.93879510,0
2025-10-23 06:00:00,108940.58,108959.12,108940.57,108956.73,7.82552,1761199259999,852615.61914490,1497,4.27267000,465511.16778380,0
2025-10-23 06:01:00,108956.74,108956.74,108938.72,108938.72,2.5765,1761199319999,280700.22578760,1369,1.08492000,118195.39093540,0
2025-10-23 06:02:00,108938.73,108938.73,108856.97,108860.49,16.75917,1761199379999,1825079.75800960,2279,0.94688000,103111.80172030,0
2025-10-23 06:03:00,108860.48,108860.49,108849.07,108854.1,9.68307,1761199439999,1054044.55515790,1185,4.60368000,501119.51322600,0
2025-10-23 06:04:00,108854.11,108889.9,108854.1,108887.74,3.98446,1761199499999,433774.80275780,1200,2.92591000,318518.17406650,0
2025-10-23 06:05:00,108887.75,108911.08,108887.74,108911.08,13.83565,1761199559999,1506727.08440320,1343,5.73404000,624408.71919990,0
2025-10-23 06:06:00,108911.08,108974.0,108911.07,108970.48,15.56163,1761199619999,1695598.07457020,2550,9.82120000,1070076.99615270,0
2025-10-23 06:07:00,108970.49,108970.49,108956.31,108970.49,8.93936,1761199679999,974045.93394560,782,7.29457000,794816.74974190,0
2025-10-23 06:08:00,108970.49,109052.63,108970.48,109035.44,27.7323,1761199739999,3023336.28867540,3950,21.32699000,2325006.41600380,0
2025-10-23 06:09:00,109035.44,109035.61,109010.54,109020.0,15.36734,1761199799999,1675370.92714110,1423,8.89394000,969571.89591450,0
2025-10-23 06:10:00,109019.99,109034.51,109019.98,109034.51,4.94161,1761199859999,538738.79038520,703,2.87171000,313075.71041120,0
2025-10-23 06:11:00,109034.51,109034.51,109009.1,109009.11,7.2542,1761199919999,790815.19055240,1395,2.03428000,221764.86426500,0
2025-10-23 06:12:00,109009.11,109009.11,108987.61,109006.93,8.92754,1761199979999,973071.13283840,1776,5.89966000,643018.18209130,0
2025-10-23 06:13:00,109006.93,109063.24,109006.93,109034.69,11.88552,1761200039999,1295987.11882340,1929,7.11104000,775336.18522020,0
2025-10-23 06:14:00,109034.68,109100.0,108960.0,109079.0,26.94762,1761200099999,2938031.54316980,4024,17.98600000,1960935.97429530,0
2025-10-23 06:15:00,109079.0,109761.88,109068.78,109565.67,276.6352,1761200159999,30291232.36002680,20808,178.83281000,19582970.14575830,0
2025-10-23 06:16:00,109565.68,109915.44,109565.67,109821.36,101.5516,1761200219999,11147794.71094670,12616,67.12418000,7368096.48959480,0
2025-10-23 06:17:00,109821.37,110000.0,109821.36,109983.2,66.70834,1761200279999,7332787.93915760,11768,36.61335000,4024449.61280460,0
2025-10-23 06:18:00,109983.2,110084.0,109893.81,109959.99,101.85149,1761200339999,11204346.76398000,14165,56.45607000,6210782.59413850,0
2025-10-23 06:19:00,109960.0,109960.0,109789.01,109855.29,44.004,1761200399999,4834066.89630320,7305,22.55505000,2477844.59762690,0
2025-10-23 06:20:00,109855.29,109951.17,109826.62,109835.15,25.55725,1761200459999,2807795.73703320,6358,10.96906000,1204997.98160790,0
2025-10-23 06:21:00,109835.15,109918.85,109750.0,109839.99,33.10349,1761200519999,3635695.71616950,6584,16.38722000,1799576.19392680,0
2025-10-23 06:22:00,109840.0,109999.0,109825.01,109998.99,23.22528,1761200579999,2552419.43264980,3586,16.95940000,1863885.29300990,0
2025-10-23 06:23:00,109998.99,110137.72,109983.25,110137.72,50.42328,1761200639999,5548491.63924210,7392,27.93669000,3073976.37379090,0
2025-10-23 06:24:00,110137.73,110188.38,109946.24,109968.21,45.66592,1761200699999,5028324.91695870,8736,26.33095000,2899793.84089370,0
2025-10-23 06:25:00,109968.21,110042.41,109968.2,110036.3,13.00313,1761200759999,1430613.17294100,2973,5.40610000,594760.00343100,0
2025-10-23 06:26:00,110036.3,110082.31,110000.0,110075.99,12.31279,1761200819999,1355003.13198530,6036,5.23895000,576445.97275460,0
2025-10-23 06:27:00,110075.98,110075.99,109923.08,109939.25,16.39167,1761200879999,1802780.71514330,4034,2.57124000,282736.14208410,0
2025-10-23 06:28:00,109939.25,109955.44,109881.32,109934.53,17.43867,1761200939999,1916920.24544800,3637,4.80200000,527802.37553440,0
2025-10-23 06:29:00,109934.54,109934.54,109881.05,109881.05,7.82073,1761200999999,859465.83708860,1817,2.79083000,306676.83624860,0
