OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseVolume,TakerBuyQuoteVolume,Ignore
2025-10-21 12:00:00,108580.0,108611.04,108552.0,108552.0,16.0622,1761048179999,1744153.55489060,4396,9.15831000,994486.87577100,0
2025-10-21 12:03:00,108552.0,108575.69,108510.35,108566.01,26.39524,1761048359999,2864993.99206210,6672,10.57039000,1147352.23398910,0
2025-10-21 12:06:00,108566.01,108625.78,108515.55,108515.55,27.20181,1761048539999,2953306.62773020,11256,13.98741000,1518692.76987080,0
2025-10-21 12:09:00,108515.54,108577.07,108482.1,108519.2,41.45887,1761048719999,4499443.10077470,5935,17.31262000,1878831.86402880,0
2025-10-21 12:12:00,108519.2,108540.0,108472.93,108472.93,23.04049,1761048899999,2500273.94124510,2581,16.73262000,1815821.37460180,0
2025-10-21 12:15:00,108472.94,108598.45,108466.48,108585.17,21.36255,1761049079999,2318449.32886380,4807,10.86734000,1179591.04617810,0
2025-10-21 12:18:00,108585.16,108964.48,108585.16,108964.47,77.65184,1761049259999,8448685.20690150,14673,61.12365000,6649853.46105230,0
2025-10-21 12:21:00,108964.48,109485.78,108964.47,109400.26,172.32173,1761049439999,18833060.30701690,32056,82.38226000,9000965.87840550,0
2025-10-21 12:24:00,109400.27,109448.53,109127.35,109162.19,97.93565,1761049619999,10703656.14233800,15338,57.64880000,6301980.74801360,0
2025-10-21 12:27:00,109162.19,109190.1,109028.41,109126.02,77.94317,1761049799999,8504332.16627480,11869,31.19202000,3403080.24037070,0
2025-10-21 12:30:00,109126.02,109171.34,108936.62,109019.7,78.39846,1761049979999,8547850.07591170,11523,31.41903000,3425763.75339790,0
2025-10-21 12:33:00,109019.7,109019.71,108885.6,109005.69,52.59192,1761050159999,5729467.21195810,8350,28.93549000,3152272.62803100,0
2025-10-21 12:36:00,109005.69,109156.0,109005.68,109111.33,90.70136,1761050339999,9895805.23579740,9182,48.66624000,5309245.02802710,0
2025-10-21 12:39:00,109111.32,109378.58,109013.6,109299.85,87.17001,1761050519999,9516252.58324510,15776,69.60896000,7599521.20685490,0
2025-10-21 12:42:00,109299.84,109357.19,109250.02,109339.48,44.92628,1761050699999,4909883.15347680,8915,27.22426000,2974863.87524730,0
2025-10-21 12:45:00,109339.48,109481.38,109285.41,109444.22,51.64094,1761050879999,5649671.93515180,14565,29.72779000,3252465.09240690,0
2025-10-21 12:48:00,109444.22,109444.23,108958.49,108973.74,111.076,1761051059999,12121827.67395140,11703,22.40844000,2445086.87250010,0
2025-10-21 12:51:00,108973.74,109072.76,108944.51,108971.47,48.61525,1761051239999,5299463.32668590,10509,28.38631000,3094427.94004700,0
2025-10-21 12:54:00,108971.48,108977.47,108937.54,108955.32,18.01308,1761051419999,1962659.65464890,5418,6.12945000,667815.78983860,0
2025-10-21 12:57:00,108955.32,108955.33,108774.12,108793.4,65.12598,1761051599999,7089381.44143480,10848,16.78727000,1827030.59356860,0
2025-10-21 13:00:00,108793.39,108875.14,108793.39,108799.31,36.961,1761051779999,4022726.64176410,11987,18.22804000,1983808.78013580,0
2025-10-21 13:03:00,108799.32,108913.68,108731.34,108862.22,29.74669,1761051959999,3237025.17288480,10110,16.71630000,1819329.33096960,0
2025-10-21 13:06:00,108862.22,108891.01,108467.99,108486.68,97.16983,1761052139999,10556345.74588780,16044,23.63039000,2566826.74175620,0
2025-10-21 13:09:00,108486.68,108564.44,107922.06,108564.44,310.19182,1761052319999,33576161.93448650,36161,149.82255000,16210809.65729750,0
2025-10-21 13:12:00,108564.45,108593.38,108446.81,108590.5,50.93388,1761052499999,5526418.21808090,13795,19.96978000,2166636.41419680,0
2025-10-21 13:15:00,108590.5,108615.81,108452.49,108577.49,44.45622,1761052679999,4825907.50802570,16351,20.15884000,2187943.91302210,0
2025-10-21 13:18:00,108577.5,108658.78,108524.0,108582.02,30.83636,1761052859999,3349072.75120200,12315,16.06546000,1744715.19686190,0
2025-10-21 13:21:00,108582.02,108794.52,108540.0,108636.68,36.65415,1761053039999,3984031.22063000,13152,19.65583000,2136315.68149330,0
2025-10-21 13:24:00,108636.68,108666.0,108541.03,108541.04,32.45172,1761053219999,3524249.17918480,11162,13.61509000,1478622.22213460,0
2025-10-21 13:27:00,108541.04,108722.81,108508.79,108722.8,33.24641,1761053399999,3611067.63791950,10381,24.21363000,2629602.60226670,0
2025-10-21 13:30:00,108722.8,108730.62,108508.79,108508.79,43.13053,1761053579999,4684294.07540330,14799,14.39733000,1563761.10104850,0
2025-10-21 13:33:00,108508.79,108548.37,108310.53,108458.71,56.65603,1761053759999,6143352.92659550,15075,27.00339000,2927590.75610030,0
2025-10-21 13:36:00,108458.71,108877.6,108458.71,108769.9,79.92211,1761053939999,8686557.97605640,21741,52.92003000,5750972.13047130,0
2025-10-21 13:39:00,108769.91,108859.1,108640.0,108664.49,47.1948,1761054119999,5132150.40184180,19844,22.62232000,2459684.70760050,0
2025-10-21 13:42:00,108664.48,108664.48,108454.05,108636.25,61.9255,1761054299999,6724104.80080420,19459,23.78622000,2582615.04622450,0
2025-10-21 13:45:00,108636.25,108636.25,108376.85,108474.1,52.13913,1761054479999,5654486.44607080,21804,23.12953000,2508160.10896790,0
2025-10-21 13:48:00,108474.1,108569.23,108214.3,108569.23,70.92393,1761054659999,7685788.50960980,21106,42.02331000,4554309.68541240,0
2025-10-21 13:51:00,108569.22,108569.22,108288.47,108381.19,39.36612,1761054839999,4269209.90247690,22565,21.04864000,2282703.94981950,0
2025-10-21 13:54:00,108381.2,108400.64,108182.0,108304.63,61.15196,1761055019999,6622212.32139850,16750,27.47100000,2974542.40219250,0
2025-10-21 13:57:00,108304.63,108448.99,108167.18,108426.98,46.12861,1761055199999,4996362.10737960,18388,24.96896000,2704820.90907650,0
2025-10-21 14:00:00,108426.98,108647.77,108408.0,108647.76,49.41996,1761055379999,5363348.56095860,20224,34.20686000,3712394.17653600,0
2025-10-21 14:03:00,108647.77,108842.17,108647.77,108795.46,61.43185,1761055559999,6681482.79564160,21441,32.33374000,3516468.86213230,0
2025-10-21 14:06:00,108795.46,109205.27,108795.46,109114.95,95.61475,1761055739999,10426956.17824190,27345,69.45020000,7573445.15536130,0
2025-10-21 14:09:00,109114.95,109802.02,109114.01,109779.91,167.76323,1761055919999,18367015.85572010,34827,102.65209000,11237612.07378860,0
2025-10-21 14:12:00,109779.92,109810.49,109625.1,109744.9,93.13213,1761056099999,10215364.89428640,23154,40.87029000,4483036.09786730,0
2025-10-21 14:15:00,109744.9,109859.49,109501.05,109856.99,119.59387,1761056279999,13118224.11307060,23447,62.96940000,6909201.23660330,0
2025-10-21 14:18:00,109856.99,110315.61,109856.99,110200.42,322.07736,1761056459999,35477407.54682560,38342,193.33221000,21294711.73493770,0
2025-10-21 14:21:00,110200.42,110597.97,110199.0,110370.77,211.50488,1761056639999,23364881.21973660,29826,131.83265000,14563265.38522460,0
2025-10-21 14:24:00,110370.76,110379.8,110027.73,110082.68,153.76272,1761056819999,16943131.70452890,23858,72.77853000,8019640.00474140,0
2025-10-21 14:27:00,110080.48,110118.55,109676.49,109679.8,184.86326,1761056999999,20318351.27509500,27100,59.63376000,6557877.76515870,0
2025-10-21 14:30:00,109679.81,109962.6,109659.52,109831.99,129.82142,1761057179999,14258745.49618400,17487,71.52801000,7856854.76033530,0
2025-10-21 14:33:00,109831.99,110117.22,109813.68,109923.31,84.00207,1761057359999,9239486.22321170,21226,41.54379000,4569369.97605780,0
2025-10-21 14:36:00,109923.3,110118.64,109880.48,109972.45,63.76902,1761057539999,7013517.42336140,18237,26.50618000,2915157.40093090,0
2025-10-21 14:39:00,109972.45,110051.41,109933.39,110050.55,40.85513,1761057719999,4493566.56213280,12845,16.62052000,1828202.60783270,0
2025-10-21 14:42:00,110050.55,110111.99,109866.0,109944.45,63.69284,1761057899999,7004963.05619290,16228,24.25084000,2667585.71599070,0
2025-10-21 14:45:00,109944.44,110197.02,109762.72,110186.52,57.49263,1761058079999,6323427.60812500,20403,31.47867000,3463045.07503270,0
2025-10-21 14:48:00,110186.53,110930.95,110186.53,110930.94,248.19795,1761058259999,27463783.13016570,38001,150.70126000,16674951.49760470,0
2025-10-21 14:51:00,110930.94,111295.0,110901.38,111294.99,213.19264,1761058439999,23679909.65779330,29573,157.03569000,17442317.52260430,0
2025-10-21 14:54:00,111294.99,111916.0,111195.58,111863.46,397.00206,1761058619999,44288088.39655150,43599,259.72511000,28976084.92418450,0
2025-10-21 14:57:00,111863.45,112290.31,111863.45,112170.52,578.53853,1761058799999,64823998.95511010,43691,339.62926000,38050781.39082980,0
2025-10-21 15:00:00,112170.52,112475.72,111845.81,111863.14,325.97506,1761058979999,36571846.07937420,39442,135.27345000,15182263.71545890,0
2025-10-21 15:03:00,111863.15,112268.54,111716.91,112215.45,255.53484,1761059159999,28605247.31012800,30171,109.17291000,12225773.82842210,0
